state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	age(EPI_ISL_19216501|A/northern_fulmar/Greenland/08238-1.01/2023|H5N5|North_America|2023|wild_avian|A6)	age(EPI_ISL_19776983|A/bald_eagle/USA/005188-001/2025|H5N5|North_America|2025|wild_avian|A6)	age(EPI_ISL_19216500|A/glaucous_gull/Greenland/08236-1.02/2023|H5N5|North_America|2023|wild_avian|A6)	treeLikelihood	branchRates	coalescent
440400000	-50205.146892848265	-5676.8396711214755	-44528.30722172679	6.309752522498467	2019.742302272022	109.5105456974347	4.945828531755579	8.603550498619928	0.33243518845884196	0.19602167856960517	0.2431844976274588	0.22835863534409762	0.2422056934114049	0.0028421034601425234	0.0031757517919684805	0.0020946293451924213	1.135975258568714	0.08997058622927388	2.2234220220632626	0.7409985366822458	2.2258872834536265	-44528.30722172679	-4752.222150280621	-926.7855079016144
440700000	-50245.96388395434	-5669.4694168290225	-44576.49446712532	6.682688234129495	2019.369366560391	110.27266819920494	4.616229968812727	9.688332392936047	0.33324805421888176	0.20086282956574975	0.24246648484294395	0.2234226313724282	0.2329451918378495	0.002563465246247842	0.002366402686737279	0.0020500435982700764	0.9767014621350185	-0.012197460483319376	2.408216254170203	0.9339290005694607	2.1148719591065945	-44576.49446712532	-4752.222150280621	-919.3779658339156
441000000	-50285.37501316013	-5713.366754079656	-44572.00825908047	6.160079491478437	2019.891975303042	112.77894434775355	5.1022875160981735	9.24829782181394	0.3295015978888344	0.19685515962988073	0.23937818707775785	0.23426505540353054	0.258337270196261	0.002612689909009063	0.0027097792271819263	0.0020542640837747364	1.116334932469372	0.030062732915522795	2.3665480323654906	0.8097966241644596	2.0620738218620684	-44572.00825908047	-4752.222150280621	-963.1967285695637
441300000	-50296.99494276356	-5760.306549615793	-44536.688393147764	6.667874749395006	2019.3841800451255	122.99815083448645	6.165877223919009	9.251647540943953	0.3291356525864452	0.1958015077109013	0.23963131540368968	0.23543152429896766	0.2283875674718332	0.0021089816197060363	0.002033560709455356	0.0017492346411540909	1.038262159129986	0.06060728952195171	2.3157271490610754	0.8019231430210435	2.5819155369545284	-44536.688393147764	-4752.222150280621	-1010.1941777264051
441600000	-50295.73215897239	-5757.289819880276	-44538.44233909211	5.856287943269231	2020.1957668512512	121.60947612489207	6.727502072712198	8.200949059822294	0.3324523922675508	0.1962322088792393	0.24468648916521096	0.2266289096880032	0.22654827876311698	0.002392413738631149	0.002359784321660898	0.0019760297826064924	1.0092018801795903	-0.026474073373795003	2.236138393779562	0.9768212238901042	2.155728870042134	-44538.44233909211	-4752.222150280621	-1007.2031076133624
441900000	-50283.782384946244	-5738.306617476632	-44545.47576746961	5.329779081940593	2020.7222757125799	116.9660338780534	6.216791155661689	8.488320724944076	0.32694007208390524	0.20124359512158055	0.23662942110312749	0.23518691169139105	0.21272401692622442	0.002382740112458044	0.002422006281092784	0.001991514653299148	0.998266512641342	-0.04202417409771973	2.5012894968566566	0.9710438419565035	2.06512747981376	-44545.47576746961	-4752.222150280621	-988.2619565523111
442200000	-50256.62491263862	-5690.024417416649	-44566.60049522197	5.291718545878846	2020.7603362486416	108.61767381373595	4.591842869080771	8.44598100898265	0.32603144651121824	0.20198542906050038	0.2384080657684831	0.23357505865980233	0.22768092158394426	0.002682103121859535	0.0026965949777895486	0.0021181444707855366	0.9581772144827547	0.07918237074782566	2.372135522186644	0.945323116336944	2.2256414872971124	-44566.60049522197	-4752.222150280621	-940.1518040810363
442500000	-50285.81462297686	-5723.37156034508	-44562.44306263178	6.484618468890477	2019.56743632563	122.51510663374167	5.258883368093005	8.68112653847202	0.3365856213070985	0.19262528282340927	0.23575009514595174	0.23503900072354492	0.239544804519692	0.002472583094559302	0.0025923862555661033	0.001904894659693285	1.0159422832686864	-0.010072057169948098	2.427229361184666	0.9633976642972599	2.1516955544929584	-44562.44306263178	-4752.222150280621	-973.3815323647816
442800000	-50303.06487550802	-5766.395929151524	-44536.66894635649	6.145555632213403	2019.906499162307	128.6603725846854	6.014442331223587	9.27178379739668	0.32932029091091614	0.19851511606630393	0.23971602012450607	0.23244857289827825	0.23741453781002494	0.0022697927448500064	0.002326433974058614	0.0018339396254590606	0.9577395435595402	0.05413901994687105	2.411796782585136	1.0244468452891158	2.4585609321950996	-44536.66894635649	-4752.222150280621	-1016.2387417948278
443100000	-50297.1641459232	-5766.726157554854	-44530.43798836834	6.360883503085023	2019.6911712914355	125.71107468782091	6.8104289648009715	8.981916391065008	0.3290487335766123	0.19450819470266476	0.24442821701084458	0.23201485470988326	0.24090584609420365	0.002350399883300392	0.0024991362624007195	0.001806627920940537	1.0132670887014323	0.00591911752442863	2.6358290068644346	0.8835439263921909	2.303879625235191	-44530.43798836834	-4752.222150280621	-1016.461077302867
443400000	-50281.066154770386	-5774.425757968929	-44506.64039680146	5.910467677083343	2020.1415871174372	126.44244879666222	6.477841341705603	8.705876660777907	0.3279512817064737	0.1944438699940369	0.24268940167251593	0.23491544662697852	0.25159077393013085	0.002352976582490169	0.002558549927178447	0.0018011994084927232	0.9217525508155285	0.021953822985823365	2.4924189159276593	0.9136987429981477	2.3693167596413076	-44506.64039680146	-4752.222150280621	-1024.2442859285866
443700000	-50282.91582219346	-5771.005085631932	-44511.910736561535	5.823423070384037	2020.2286317241364	125.78731434983939	5.4763714309637725	9.587428661231034	0.3253766350913058	0.200098561811699	0.24088950715191904	0.23363529594508062	0.22559371365592562	0.0024426397777866093	0.0027983179145527116	0.00183926050957306	0.9837136613213479	0.0953758115811947	2.2588303354429344	1.0156863258400675	2.119485641218321	-44511.910736561535	-4752.222150280621	-1020.8405134040343
444000000	-50306.00191560653	-5716.828095724499	-44589.17381988203	5.720498238888498	2020.331556555632	115.4962753761718	5.4634459294424	9.150847154908588	0.3293752045471539	0.19700296584942956	0.2371441472482279	0.2364776823551928	0.209112658518291	0.0025050532111906654	0.0028273042187980904	0.001935396499285927	1.056462992446722	0.018255589860745713	2.4465589652933493	0.9508497486770973	2.1523395399046006	-44589.17381988203	-4752.222150280621	-966.7449059950857
444300000	-50269.32899103119	-5725.687098861299	-44543.641892169886	5.428521386284985	2020.6235334082355	117.95695381840969	5.908938647105311	8.645483628772446	0.32836678477730646	0.1912816564092881	0.24396597335817793	0.23638558545523186	0.2433374404839507	0.0028332595308276495	0.0031193608485853177	0.0019565484624793515	0.9724454250255755	0.08935443446206376	2.509184455269886	0.9544638880228176	2.063568115843592	-44543.641892169886	-4752.222150280621	-975.4602100574302
444600000	-50283.3567869722	-5748.676528198576	-44534.680258773624	6.104220984283195	2019.9478338102372	123.24143987958756	5.463675572537627	8.860756146969047	0.32912267976313975	0.19530231475389745	0.23907525215938297	0.23649975332358408	0.21745038228046748	0.0028413007431667054	0.0035814836970008077	0.0018987825176756316	1.0645733022868247	0.05214657314343103	2.3555787337380556	0.9749069229613141	2.113452460476476	-44534.680258773624	-4752.222150280621	-998.539902691081
444900000	-50286.27432565297	-5728.160773418321	-44558.11355223465	5.350589261612508	2020.701465532908	115.62787234087885	4.949842862185562	9.542610932071018	0.3304231122190413	0.2003140235393677	0.24058675920211947	0.22867610503947577	0.21280254126915832	0.0025505296890874266	0.00286566906394895	0.001939415036981555	1.0986499739849471	0.031557027123330104	2.354894002887984	0.9702094059246323	2.386827804148949	-44558.11355223465	-4752.222150280621	-978.079748957224
445200000	-50335.616701829415	-5769.842758489595	-44565.77394333982	6.13978432447077	2019.9122704700496	126.44231383559841	6.813732894370845	8.75831111919066	0.33053099152909826	0.19950855721937244	0.23990042000157324	0.23006003124996036	0.2314898205968324	0.0024634504679350105	0.00266592178169842	0.0018247488553450114	1.0439007922625498	-0.021918195107426257	2.2875948056577298	1.0256715551886657	2.2066588633596895	-44565.77394333982	-4752.222150280621	-1019.6032140453518
445500000	-50298.81234893747	-5777.366356606068	-44521.445992331406	7.822650498112563	2018.229404296408	132.15114819769775	6.429521010630728	8.28380334098428	0.3299930295458636	0.19975986537055282	0.23878765723270393	0.2314594478508837	0.2458169830896326	0.002212438251716283	0.0024203449560131047	0.0017136394262673735	0.941561586539742	0.054931573162144316	2.4895926689736254	0.9601433883925442	2.1220783054931682	-44521.445992331406	-4752.222150280621	-1027.3482737356273
445800000	-50230.23195512441	-5733.237383409114	-44496.994571715295	5.946105578552933	2020.1059492159675	120.78461641337152	5.6259734770086265	9.368942747540986	0.33290067582831184	0.19585556622309352	0.23746502035216763	0.23377873759643122	0.22175462913309504	0.0025229390572242137	0.0028005312648527875	0.0018596689683107394	1.057384249279828	0.062271184109823526	2.5380678095056606	0.9402851769429776	2.513002726292873	-44496.994571715295	-4752.222150280621	-983.0610665505848
446100000	-50263.876876714494	-5752.110561097813	-44511.76631561668	6.191529152535806	2019.8605256419846	124.03315349983116	6.005747648745914	8.748251401350233	0.33141458164779025	0.19908424105799646	0.23853171199568915	0.23096946529852808	0.23383903481798868	0.0026147938635710565	0.0027622378513956747	0.001876877253001877	1.0477999991952656	0.04991883827130969	2.339286025631734	0.9105646613246551	2.1076508065594495	-44511.76631561668	-4752.222150280621	-1001.941995302463
446400000	-50243.26565554141	-5754.839767924292	-44488.425887617115	6.495834282384551	2019.556220512136	125.9408985689409	6.058302889825256	8.761638150513427	0.3228617416451447	0.20078189125471688	0.24085627804695	0.23550008905319217	0.26611338667155315	0.0025891792847121025	0.003125858377817564	0.0018382973554081623	1.1409160102373301	0.07620426873905498	2.626634584791838	0.9805862100376158	2.113949299375288	-44488.425887617115	-4752.222150280621	-1004.6049678192798
446700000	-50330.77675715713	-5771.932537044613	-44558.84422011252	5.3317244028677715	2020.7203303916526	122.6615117668628	6.936869964713926	8.950815588955155	0.3282014054272849	0.20604902956202623	0.23592074314940112	0.22982882186129108	0.24714362038279053	0.002367569989173315	0.002415133634549823	0.0018698332274525193	1.0309202285819088	0.02420797797928256	2.2823318107070105	0.9252015001197984	2.1230577241387247	-44558.84422011252	-4752.222150280621	-1021.6320991992262
447000000	-50259.69441327451	-5738.505807794274	-44521.18860548024	5.4940623240962925	2020.557992470424	117.18164595360831	5.562654480942748	8.70198158713633	0.3328072259635706	0.19374825731821352	0.24453939577989728	0.2289051209383217	0.27469161284208354	0.002288082376061242	0.002463541029872049	0.0019886644000643382	1.0717566833424579	0.017965730136530907	2.1291180316882503	0.9439659926957192	2.259052074067859	-44521.18860548024	-4752.222150280621	-988.4368592362462
447300000	-50277.91560895121	-5728.316476694226	-44549.59913225698	5.953372866161522	2020.098681928359	118.15210549535857	5.782939005150697	9.49504516254916	0.32738099859473824	0.2005570517634147	0.23785218020303547	0.2342097694388146	0.2248248883372803	0.0024931611999780934	0.002835735163203119	0.001955512750462189	1.2244674679694691	0.0693910396482878	2.3232690725363434	0.8301837817584784	2.151063491755233	-44549.59913225698	-4752.222150280621	-978.0874590142467
447600000	-50273.469995926	-5709.618354681177	-44563.85164124483	6.0196744789924415	2020.0323803155281	115.87953763332044	5.308703711252217	8.970346870306765	0.3341074899506575	0.19185165078843794	0.2426286563316103	0.2314122029292973	0.2426665331913376	0.002676209413634841	0.002884837699921542	0.002017376368944592	1.092876005797716	0.00837142943429865	2.0729997248524983	0.9669438582731078	2.0559836946346515	-44563.85164124483	-4752.222150280621	-959.4797056176659
447900000	-50260.20894736868	-5695.863985658447	-44564.34496171023	5.102863276039275	2020.9491915184813	109.27940970386052	4.935170774478021	8.332405595736885	0.33088724303219297	0.1963785375122768	0.23807239221061746	0.23466182724491588	0.26373291681212363	0.0026887795237153394	0.0028503732263185223	0.002150409756924114	1.0827980187772337	-0.028224479081508814	2.3735479234235686	0.804869362768352	2.0629505769630443	-44564.34496171023	-4752.222150280621	-945.8692934580057
448200000	-50302.67572811141	-5723.121861309546	-44579.55386680186	5.190477807686603	2020.8615769868338	114.75488322017358	5.592434573069656	9.242709052267537	0.33555524042894297	0.1969895640258848	0.237749826399737	0.2297053691454379	0.228046380293467	0.002504446057534652	0.002348346682799832	0.001986078371854867	0.9338326885780054	-0.0025523667140530137	2.388120492734853	0.9608841205904222	2.312032386019649	-44579.55386680186	-4752.222150280621	-972.9599539346276
448500000	-50311.07767292844	-5756.847668436297	-44554.23000449214	5.946862955891812	2020.1051918386286	124.26560238715396	6.0796418970783686	8.822108341437616	0.3310890112684016	0.198314465763709	0.23762430361882622	0.23297221934906537	0.20995392013732428	0.002205717638360449	0.0021967767065642655	0.0018179252321022363	1.0778432091492254	0.04210697533541282	2.5205328469466246	0.9535992118120307	2.10351125796883	-44554.23000449214	-4752.222150280621	-1006.8378503644141
448800000	-50304.298215913164	-5773.855299100214	-44530.44291681295	5.594640282825162	2020.4574145116953	122.1033697609322	6.368871985817372	9.586287526489578	0.32780409918115744	0.19677170993687226	0.2427263430546949	0.23269784782727798	0.2187462516307629	0.0023247104835440405	0.0022413319389204215	0.0018428291359397857	1.0986018519697158	-0.017988668462083583	2.435336414498555	0.8442193537593091	2.061138924778756	-44530.44291681295	-4752.222150280621	-1023.588605929481
449100000	-50306.011269439754	-5728.308936448393	-44577.702332991365	5.750202954989198	2020.3018518395313	120.21289980736645	5.455065986190934	9.757251470796593	0.3300678372880328	0.19709842348128404	0.23674636511007452	0.2360873741206112	0.21336958140194923	0.0023619779969864404	0.0024039997253506177	0.0018959990074800836	1.1342125360270359	0.06436057703203611	2.4170750656982234	1.0501558651019918	2.1559357072985246	-44577.702332991365	-4752.222150280621	-978.1595116620124
449400000	-50254.183680638635	-5687.142443490391	-44567.041237148245	6.601887955125535	2019.450166839395	113.84787564258384	4.554311939660126	9.197177622484784	0.3312141399442831	0.19425826842042818	0.23355068893715628	0.24097690269813477	0.2455829110869069	0.0024436333625499234	0.0026595135828849934	0.0019712435900360236	1.1333911621319024	-0.005342513631027487	2.3097113539302225	0.9546380403635661	2.115090845325575	-44567.041237148245	-4752.222150280621	-937.1761864701417
449700000	-50263.514736900746	-5701.8450344450675	-44561.66970245568	5.387664323231795	2020.6643904712887	111.80871500295945	5.040592988072762	9.062494295354497	0.3324581793277342	0.19301236097718666	0.2425115195340749	0.23201794016100658	0.22542033833655986	0.0027715433524311663	0.002909275823475618	0.0020292016816255065	1.06568940676467	0.14148956187301912	2.143923475805133	0.948930127455037	2.30047585044664	-44561.66970245568	-4752.222150280621	-951.7394185881808
450000000	-50262.09369839388	-5737.769924812604	-44524.32377358128	5.431466816121737	2020.6205879783988	120.11633415637328	5.59445019082242	8.937292873672757	0.33041468320625	0.20452078873106547	0.23421600170162424	0.23084852636106254	0.18780512078689734	0.002445551335633698	0.0025810377836812987	0.0018708293561450287	0.9879773067727564	0.06412707312707228	2.475885058812932	0.9888443562972971	2.074104811706297	-44524.32377358128	-4752.222150280621	-987.775378063734
450300000	-50253.96092402829	-5690.052544974535	-44563.908379053755	5.072237634886814	2020.9798171596337	108.71860851342994	4.550549024582157	9.168666537831418	0.3219302472735244	0.1992552403774158	0.2444596949709847	0.23435481737807715	0.23999260794172064	0.00287651612049169	0.003290183576414982	0.00210190886288276	1.0918444600924881	-5.149883592062895E-4	2.560824630925681	0.9958832472186423	2.2119626292135712	-44563.908379053755	-4752.222150280621	-939.9628014912423
450600000	-50229.395949250356	-5710.916024809473	-44518.479924440886	5.62174217233902	2020.4303126221814	113.27654101449662	4.89924253327225	9.211219514684025	0.32364243216305233	0.20025139208143583	0.24870597202443281	0.22740020373108158	0.2550644217434536	0.002614800678533607	0.00297187673762028	0.0019792749497205622	1.1452434413334798	0.013738570578211344	2.402948046864912	0.9587691900097782	2.1356390917449932	-44518.479924440886	-4752.222150280621	-960.7997855263749
450900000	-50289.83307547603	-5732.965703667613	-44556.86737180842	5.309207287620724	2020.7428475068998	116.58601812233577	5.568533568264565	9.230580145834248	0.33046362819793057	0.19316496626237406	0.2375977865868516	0.23877361895284596	0.23782838898743644	0.00246387401241468	0.0026607084077940307	0.0019507619257831006	1.0262052197495362	0.008544960775780435	2.493903063963341	1.0188409150697733	2.088921808655769	-44556.86737180842	-4752.222150280621	-982.806145211946
451200000	-50314.16027515467	-5756.145874807269	-44558.0144003474	7.826416295955945	2018.2256384985644	125.15845892794849	6.215263501268759	8.78690607970709	0.32783215363405466	0.19691135676736501	0.24291043990505623	0.23234604969352657	0.21826236925591563	0.002233462222971722	0.0021897691632804034	0.0017823203090825883	1.013772711757626	0.018330956341551415	2.449105415611954	0.9714071464517854	2.134638447517719	-44558.0144003474	-4752.222150280621	-1006.0962918886249
451500000	-50228.14410510838	-5710.494372196595	-44517.649732911785	6.097790971786724	2019.9542638227338	115.81883467889415	5.156416895227052	9.935089406756692	0.3312645789477892	0.19864628020383177	0.23324364061139202	0.23684550023698941	0.2447434451146998	0.00263521183453418	0.0030742438340344955	0.0019773689296645114	1.1843364551064957	0.09293854609404344	2.3531103338485955	0.9965907433192106	2.1582571878308037	-44517.649732911785	-4752.222150280621	-960.2089341149331
451800000	-50303.677648945806	-5719.204405466659	-44584.473243479144	5.608046099885207	2020.4440086946352	116.15130170962183	5.419032877827175	9.36749786388443	0.32926644907430214	0.19700232527876574	0.2420506709476144	0.23168055469931997	0.22758427784109467	0.0024035472073267025	0.002493310370292824	0.0019980189425525406	1.0646346104449218	-0.014423055721154794	2.2333257693014072	0.9645800365385974	2.2150022190201075	-44584.473243479144	-4752.222150280621	-969.0853428627706
452100000	-50305.81521885541	-5720.33750889185	-44585.47770996356	5.740579792004648	2020.3114750025159	117.49890132896425	5.352720090799707	8.356096363508714	0.32720744649981115	0.19783814003286843	0.23723225004177015	0.23772216342555252	0.2091533939153024	0.0022594631844172863	0.001926678693936096	0.001896598883933179	0.8746283471370535	0.006562615553430349	2.394618187444177	1.0395983223042755	2.264701777767352	-44585.47770996356	-4752.222150280621	-970.5202364422107
452400000	-50294.94576993953	-5752.592983288787	-44542.35278665074	6.0264374155165275	2020.025617379004	123.40266200479975	5.500828036803526	9.251211925175086	0.3256162807451406	0.1976139254119629	0.23787806710211953	0.2388917267407793	0.20011555227487215	0.0025240591479963686	0.002339990454449345	0.0019120752907837428	0.9237730531999427	-0.01580029810345558	2.572336724702149	1.0315690187912427	2.112863997936237	-44542.35278665074	-4752.222150280621	-1002.5101872265669
452700000	-50226.20713742023	-5723.20910356808	-44502.99803385215	7.010277329312715	2019.0417774652078	121.40788136517219	4.82155991231866	9.096153839869395	0.3272494116888277	0.1988542788896445	0.239874061012896	0.23402224840863398	0.22645101499773632	0.0024501579174962974	0.0026084989335971053	0.0018912761521579524	1.0139349214258437	9.624348252133442E-4	2.201905430838153	1.005835488030181	2.1589761219518446	-44502.99803385215	-4752.222150280621	-973.2554095010075
453000000	-50240.72256593524	-5714.944416750911	-44525.77814918433	6.030965099855477	2020.021089694665	118.50126950053708	5.055029972162494	8.403576412176818	0.3361556409889198	0.19527135630924566	0.23945848413964604	0.229114518562191	0.22242373241730437	0.0025857040574393335	0.002810612673386188	0.0019415332851958995	1.0572097260338602	0.06347238508009508	2.40018370208538	0.915640904054502	2.376581358398058	-44525.77814918433	-4752.222150280621	-965.0413116713922
453300000	-50297.55307272769	-5755.811412455828	-44541.741660271866	6.106880062561792	2019.9451747319588	123.91225323662194	5.970014389958668	8.645286475081724	0.3309955297128171	0.19717825504351474	0.23893778825862702	0.23288842698504383	0.23154996513199702	0.0022875486176037597	0.0022084444956634885	0.0018950336813761568	0.9065179435117166	0.024978007887341204	2.3394671151155837	0.9512641423637038	2.1754564017461764	-44541.741660271866	-4752.222150280621	-1005.7829357820688
453600000	-50313.16512646816	-5769.811942444061	-44543.3531840241	5.633008604214504	2020.419046190306	121.64656853776607	6.004427983572828	8.89790718527701	0.331290591781947	0.19301619982648496	0.24086339927872702	0.23482980911284387	0.24640299912931785	0.0025269909943772427	0.002566663810578246	0.001967214093439787	0.9627595112426778	0.02134108443232733	2.328616271511908	0.9677346882246312	2.097532858536685	-44543.3531840241	-4752.222150280621	-1019.613596799326
453900000	-50303.356594362034	-5755.102895920592	-44548.25369844144	5.197492665994713	2020.8545621285257	120.38409467044795	6.276290444618297	8.975587379356234	0.33318000074070164	0.19685015156007532	0.23991592998264946	0.23005391771657663	0.22123668882762063	0.0023570281210458757	0.0026594585778528094	0.0019093264054212253	1.0295847156725257	-2.821665396856478E-4	2.4146522873538503	1.0123570536873696	2.1642337364474247	-44548.25369844144	-4752.222150280621	-1004.9482580973971
454200000	-50216.0052722619	-5717.301278965726	-44498.70399329617	5.970025040832971	2020.0820297536875	119.18752599711036	4.99911670864139	9.33677764925589	0.3356874860481823	0.1951148040632869	0.23561431101226135	0.2335833988762729	0.23696044300035818	0.002490963556778947	0.0025916143795168666	0.0018994033327565888	0.9831017548661496	0.05653335096451634	2.4671299327380325	1.0130231371384137	2.404709311819838	-44498.70399329617	-4752.222150280621	-967.2270312769065
454500000	-50274.17908399254	-5719.734678486121	-44554.444405506416	5.524182944328058	2020.5278718501925	116.43593491236544	5.556415575550156	8.671602896989986	0.3353133748946704	0.19216458183162385	0.24123806676161216	0.23128397651209706	0.23142097492786318	0.002512992835623184	0.0024685018421665345	0.0019932443729408053	1.0100916530916881	0.1369123789952915	2.2874690812330116	0.977309713144753	2.1467396055232997	-44554.444405506416	-4752.222150280621	-969.6849223257371
454800000	-50258.190546564074	-5703.111430385918	-44555.07911617816	5.119271362992974	2020.9327834315275	111.63654884349882	5.134804168187147	9.365663481999636	0.3245026511976687	0.2033810357412042	0.24132589602636842	0.23079041703476233	0.21529579173084437	0.0024430319523101153	0.002466623850250403	0.0020365249247130137	1.0485427155174432	0.010469558901431898	2.353922522224419	0.9660781395211642	2.408174868444124	-44555.07911617816	-4752.222150280621	-953.0497251628419
455100000	-50249.131174496724	-5676.778466615214	-44572.35270788151	4.942405330937026	2021.1096494635835	107.17679660165611	5.155077747281516	8.675011791812178	0.3359375069306748	0.1915075049658505	0.24439535171069465	0.22815963639278355	0.23009933996089532	0.002655249580700626	0.003245975195888818	0.00208169058399367	1.210116218307521	5.982866106032793E-4	2.3380900877861572	0.9837699873761486	2.4530900360699124	-44572.35270788151	-4752.222150280621	-926.7423661287943
455400000	-50216.35738078714	-5693.2489309692255	-44523.10844981792	5.823387185841811	2020.2286676086787	112.24568968216074	5.377974189638513	8.876637416538237	0.33070357515508364	0.19639812928452696	0.23739289402599478	0.23550540153439753	0.24846425593580684	0.002598911375900203	0.0027847307559940564	0.0020478840677435393	1.0689013181053224	0.012085609154198887	2.3938438143473353	1.0254753711965536	2.186283630248059	-44523.10844981792	-4752.222150280621	-943.1216384364399
455700000	-50264.03196347428	-5717.026857369918	-44547.00510610436	6.580019078120599	2019.4720357164	116.83580860403767	5.383222517407971	8.778072969193367	0.3324343207982571	0.1975358678710661	0.24246839438469778	0.2275614169459821	0.22519868965993609	0.0024816261356497595	0.002549554248609489	0.0019532227246056417	0.9649238594362856	0.06993941002824064	2.3984641747495594	0.9093227201678544	2.13045089506827	-44547.00510610436	-4752.222150280621	-967.0103119015738
456000000	-50212.563149363166	-5678.142128646983	-44534.42102071618	5.365868812879918	2020.6861859816406	106.71727232229243	4.628994794782179	8.876532108488288	0.3289561675314708	0.2002727558000279	0.238436079833593	0.2323349968349114	0.21646819506838502	0.0025077317440811435	0.002400024900193212	0.002021187015441299	0.960313427406346	0.016847465020838157	2.087269961005453	0.4766108170462926	2.1763259138784776	-44534.42102071618	-4752.222150280621	-928.2466769791986
456300000	-50190.31079188022	-5650.790455324377	-44539.52033655584	5.378065270217629	2020.673989524303	104.23216615979501	4.035405556132209	8.72895153576541	0.3297479542986574	0.19288035461742795	0.2403133779315087	0.237058313152409	0.23418602502869662	0.0030098618832192013	0.0034582724359159883	0.0021884208869905482	1.1030433983367423	0.06963012347935604	2.3981992012434508	1.013953682233421	2.3735180213122424	-44539.52033655584	-4752.222150280621	-900.8738549515192
456600000	-50255.733459368115	-5693.9285959633235	-44561.80486340479	7.302124797679574	2018.7499299968408	112.77467158076016	4.711889401750682	9.594230738090733	0.3297831543555833	0.19799635081987954	0.23923605772003284	0.23298443710450745	0.24720567808756228	0.002586614552792516	0.0025401566225296554	0.0020048014520769337	0.9099373702442399	0.0449404719145136	2.455534507701884	0.8591845735691664	2.1211038345130824	-44561.80486340479	-4752.222150280621	-943.8029593785237
456900000	-50289.24025873502	-5727.8632264627495	-44561.37703227227	6.784084644492952	2019.2679701500276	117.1752715136783	5.989984495937004	9.086268982955245	0.33265919887743683	0.19750074323117528	0.24126652627963932	0.22857353161175128	0.22534689274590178	0.0023760757565989884	0.0020948249312387535	0.001918470028615047	0.8321598414699033	0.03588360722505302	2.445521479949623	1.0208020754401708	2.1284008106407954	-44561.37703227227	-4752.222150280621	-977.7148775645502
457200000	-50227.785446408605	-5707.3766867709055	-44520.4087596377	7.290170502736151	2018.7618842917843	116.73675879941672	4.936347045363902	9.78970062087492	0.3297352951607014	0.19607107392263068	0.23964866457398762	0.23454496634268301	0.21133572767279135	0.0024953806918692548	0.0025980618113560523	0.0018911414916056603	0.983060296265684	0.05687257430146114	2.4677964331736213	0.5641431341693308	2.1122781572463603	-44520.4087596377	-4752.222150280621	-957.2751225444263
457500000	-50287.32498989206	-5734.506431434969	-44552.8185584571	5.474920452597478	2020.577134341923	114.82564934418991	4.853077480786366	8.913885531307	0.332755291765688	0.2025328751565268	0.23379224091866707	0.2309195921591207	0.21706811253085076	0.0026130600150428896	0.00285559878452582	0.001989405271280639	1.009776431397027	0.07506385424704067	2.433499662439985	0.7199860655536359	2.2003077442237085	-44552.8185584571	-4752.222150280621	-984.537370786277
457800000	-50225.96069420285	-5700.623967314252	-44525.3367268886	5.754276195898306	2020.2977785986222	113.79912825510743	5.401662815253581	8.977902923042132	0.32561925700746325	0.19689368406455066	0.23767908503906246	0.23980797388892605	0.24777540912300958	0.0028455794736384115	0.0034119161755955234	0.002043805297506886	1.0790844214170003	0.02436291786388116	2.1711381998582557	1.0232146066373864	2.091048307443803	-44525.3367268886	-4752.222150280621	-950.4012271532544
458100000	-50308.64965732982	-5746.060274262366	-44562.589383067454	5.228537417480711	2020.8235173770397	118.1033048900939	5.7892674937364985	9.02390179954365	0.331210782051385	0.20095360742742385	0.23922999337776818	0.22860561714342553	0.21690844853711166	0.00251232053539626	0.0023363585571193513	0.0018818183709036177	0.8694700521398475	0.11791716126901698	2.326415222451742	0.9994223154390257	2.378372002498043	-44562.589383067454	-4752.222150280621	-995.9321226529277
458400000	-50273.27145553874	-5755.168909006621	-44518.10254653212	5.509857633526505	2020.542197160994	121.5158249225831	6.257970503607651	8.765833018472422	0.3317504630892763	0.19524014244839105	0.24254777427880667	0.23046162018352803	0.20482875874848977	0.0022548611866275276	0.002038813165071139	0.0018226855029911174	0.9280390885556858	0.06565174977428068	2.4545000344665757	0.9154705423039761	2.4740902839725334	-44518.10254653212	-4752.222150280621	-1005.1300001928428
458700000	-50313.48316350787	-5684.227990229942	-44629.25517327793	5.22524425660775	2020.8268105379127	110.60348602761421	5.651780933659229	9.144177290403094	0.3334095716710748	0.19733638459549613	0.2374693916985284	0.23178465203490314	0.20655072184662304	0.002657133227332512	0.002670302724212574	0.0020664026798063975	1.013928764215322	0.06225700575306645	2.2775742323165127	1.0276967604899387	2.3006966076982414	-44629.25517327793	-4752.222150280621	-934.0621236719882
459000000	-50231.04517519947	-5681.383120603481	-44549.66205459599	6.236729694520123	2019.8153251000003	112.72504539270427	4.944775569941754	8.274133990438376	0.33571807502503664	0.19378723556717356	0.23841749898264852	0.2320771904251436	0.2562676926720458	0.0027028766601685816	0.0030654416675559145	0.001991462726586321	1.0488704158913094	0.02383980833329744	2.200235192022206	1.0259995245273645	2.533629705236632	-44549.66205459599	-4752.222150280621	-931.4148562004291
