state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	age(EPI_ISL_19216501|A/northern_fulmar/Greenland/08238-1.01/2023|H5N5|North_America|2023|wild_avian|A6)	age(EPI_ISL_19776983|A/bald_eagle/USA/005188-001/2025|H5N5|North_America|2025|wild_avian|A6)	age(EPI_ISL_19216500|A/glaucous_gull/Greenland/08236-1.02/2023|H5N5|North_America|2023|wild_avian|A6)	treeLikelihood	branchRates	coalescent
54900000	-50300.6702567766	-5750.704155523352	-44549.966101253245	6.731020814413916	2019.3210339801064	123.69642183456655	13.109318699170199	0.39448568468104267	8.830489898868159	0.3264678457992112	0.19857229894080466	0.2390484992585069	0.23591135600147234	0.24433435152468863	0.0023483717550976703	0.002223734565339676	0.0019085266964463368	0.9630845491065317	0.04634833360329057	2.4985884404240193	0.998207447217707	2.114676388524599	-44549.966101253245	-4752.222150280621	-998.7177994928953
55200000	-50281.3574915112	-5776.435865178693	-44504.92162633251	6.2251540129962075	2019.8269007815243	123.47646209242158	18.718050684753024	0.49670153698166375	8.72656425634559	0.3311145427133844	0.19897655653384821	0.23830178563280757	0.23160711511995463	0.2411173679657959	0.0021833642535124204	0.002035216412799309	0.0019373994800159174	0.9479559147168581	0.1020320924257702	2.3894098068859004	0.9847979244069799	2.155007346375183	-44504.92162633251	-4752.222150280621	-1024.0752776240809
55500000	-50264.57825025849	-5714.835477755526	-44549.74277250296	5.600582083296001	2020.4514727112244	114.11491433844668	14.264201252308753	0.4758102061753694	9.012574030678426	0.3302285262119042	0.1979099855888396	0.24422785519192738	0.2276336330073236	0.24630728723709164	0.0023851294132809283	0.00208194823273544	0.001982840531218442	0.8633761144258905	-0.006204486629209434	2.1909238157285498	0.9530489100326279	2.080462506659489	-44549.74277250296	-4752.222150280621	-962.6141416437408
55800000	-50248.75753795662	-5729.855000636426	-44518.902537320195	6.159076421861702	2019.8929783726587	118.64397678817211	15.813105351499823	0.4883396126006488	9.388679161701107	0.3318034102025185	0.19405631879207283	0.2388576868554608	0.2352825841499421	0.2662001361615568	0.0026977918592965343	0.0034033541351235295	0.0019338840004350562	1.3225076668445133	0.010413007216304502	2.4163602002959617	0.9518252775732623	2.3553805996392017	-44518.902537320195	-4752.222150280621	-977.3114902160612
56100000	-50235.17167407065	-5706.68515609044	-44528.48651798021	5.0699136290920235	2020.9821411654284	111.23786673731577	13.248897472569697	0.46829468485893627	8.894361425402677	0.32945315980802037	0.19651248356893286	0.2425800290838578	0.23145432753918363	0.2181373751985559	0.002280560309719602	0.0020843293873013414	0.0019896952012534194	0.898847786351057	0.013327100166696814	2.477519278323748	0.9685876950772857	2.3762085026436264	-44528.48651798021	-4752.222150280621	-954.6529253604818
56400000	-50199.36571315672	-5671.418686947594	-44527.94702620913	4.964890609660328	2021.08716418486	104.6064445178214	12.887152899510776	0.5308767427755254	9.10635327349549	0.33185796804200485	0.1973829588727009	0.24048722272064163	0.2302718503646467	0.20887186795483853	0.002867631597859874	0.0036272161251615855	0.002191887642070674	1.2747422451542378	0.00862358976139155	2.502473416164578	0.9202182098991852	2.127165997860723	-44527.94702620913	-4752.222150280621	-919.1323037543171
56700000	-50250.33926966432	-5722.643325964148	-44527.69594370017	6.327624743890659	2019.7244300506297	115.67954104975679	13.274314675502294	0.4040959856716195	8.526517386401098	0.334429234550212	0.1927141045362985	0.24240413935569513	0.23045252155778867	0.20574035240377664	0.0025803555772383273	0.00252932736758027	0.0019461328983939854	0.9286956111662834	0.036507963988978626	2.3536770411072787	1.0211895028805236	2.072987601670161	-44527.69594370017	-4752.222150280621	-970.6835592865217
57000000	-50281.878924576435	-5732.64554070329	-44549.23338387314	5.381209512493123	2020.6708452820274	116.63763678637207	13.415372528756587	0.4146655033746247	10.066261561471677	0.32990837189039024	0.19858067823031553	0.23885693726765908	0.23265401261162946	0.21330728834854393	0.0024105808397528153	0.00236587826135164	0.0019535800416499013	0.9831578407295637	0.04869635115380397	2.4814784051349097	0.8987126538078805	2.764381239649984	-44549.23338387314	-4752.222150280621	-980.409189520843
57300000	-50322.9955999455	-5763.223382857428	-44559.772217088066	5.069279170880652	2020.9827756236398	120.74921023413742	13.455091510706346	0.40679157026523105	9.28199466617225	0.3224149717176722	0.20309336414161144	0.24263737892921333	0.23185428521149737	0.20865210186367292	0.0024417795597375283	0.0025543448169258105	0.0018883996743714925	0.9376142842282232	0.05790384265578764	2.305387108542328	0.9652172200586414	2.625217504819827	-44559.772217088066	-4752.222150280621	-1011.1448784806167
57600000	-50300.7527172	-5755.295334813961	-44545.457382386034	5.510096182824513	2020.541958611696	121.06766699632847	14.705993072541784	0.4662031036110108	9.29663669138556	0.32749312916677387	0.19562044583637672	0.24302917545746242	0.23385724953938125	0.2149929838871629	0.002269158155047676	0.0021471477127979247	0.0019393336262400872	0.9310799901597564	-0.015113074838250504	2.3762212738675306	1.0194415522753355	2.1563455050210836	-44545.457382386034	-4752.222150280621	-1003.1123426358457
57900000	-50269.195573436155	-5779.35380439289	-44489.84176904326	7.380634529891633	2018.6714202646288	128.81535858293748	15.41370596780277	0.4331033732663616	9.172074384592749	0.3309232302234907	0.20328267995270596	0.23488189663961265	0.23091219318418493	0.22041736255529693	0.002105461753613311	0.0022957762508718643	0.0017438398628306002	0.9674323054831451	0.027530337251202866	2.172273216390186	0.9207611735901365	2.3882760562878698	-44489.84176904326	-4752.222150280621	-1027.2416201300346
58200000	-50244.49558594829	-5726.52498443623	-44517.97060151206	5.768138382908639	2020.283916411612	115.27092906009644	12.493245731973426	0.4617845168305546	9.250384257965766	0.3284211369846791	0.1949004533797914	0.2413789070389301	0.2352995025965931	0.25666811031825487	0.0028833725755677215	0.00335101994870199	0.002031863086958088	1.0309821498310858	0.028996602301640494	2.42482373026244	0.9635816800999566	2.1284229895351157	-44517.97060151206	-4752.222150280621	-974.2294652858533
58500000	-50246.25241178213	-5700.55770373008	-44545.69470805205	5.570440111047957	2020.4816146834726	112.17499398140016	13.890123688504806	0.4845188351577097	8.817570505898207	0.31990432003073044	0.20173623560850323	0.24068947886566863	0.2376699654950919	0.22215815954642676	0.0026973620935227204	0.0026060735005370176	0.0020491941454944683	0.9470965651733163	0.0034081694465535038	2.3426310427779478	0.952298353706388	2.186185161700921	-44545.69470805205	-4752.222150280621	-948.3389800767586
58800000	-50204.201521103314	-5686.4966020530655	-44517.70491905025	5.425325893783466	2020.626728900737	108.40573658339702	11.1786415112205	0.44011303033989335	8.553832280003984	0.3286032987355261	0.19586963146992112	0.23720173889601423	0.23832533089853325	0.24560781796112752	0.002596286417252437	0.002680454605063729	0.002098802588466811	0.9249787402931651	-0.025276415142860966	2.4970018613383864	0.9601537786817151	2.2079258350212685	-44517.70491905025	-4752.222150280621	-934.5684074264096
59100000	-50281.95561648984	-5751.880499115144	-44530.0751173747	5.190248515040883	2020.8618062794797	119.79920023496888	16.472338054903297	0.4905012576880296	8.77812161609295	0.3326305931073073	0.19469395005564472	0.23955636978181843	0.2331190870552242	0.23081494697319996	0.0021656381546194333	0.0021670064048132953	0.0019165959281700264	1.0253709613252149	7.16500971096214E-5	2.454012040131884	0.9457824089571466	2.4462381568740788	-44530.0751173747	-4752.222150280621	-999.6629395851141
59400000	-50303.50384773	-5751.400033366756	-44552.10381436324	5.633726227555799	2020.4183285669646	120.46113853410604	14.915276400242528	0.46273293281314953	9.014236932769277	0.33234709014503305	0.19824605526490371	0.23567581329304568	0.2337310412970123	0.2222284391596043	0.0021223245808371645	0.0017870957972553909	0.0018697779098458475	0.8944500106356893	0.011845053070834072	2.482955881062041	1.0109028655284016	2.089240257796885	-44552.10381436324	-4752.222150280621	-999.297810312029
59700000	-50335.61268915975	-5805.853716366604	-44529.75897279315	5.5679382464204	2020.4841165481	131.38473802438708	13.323398169592108	0.3783088374975612	8.115941409345558	0.33096199193294257	0.19554233282591882	0.24797825726042338	0.22551741798070998	0.23973984515322258	0.0019227495991765541	0.0017128702698637188	0.0017598663810166604	0.8797560259340843	0.003870702663563414	2.11406307841559	0.9358971546279307	2.0558425951532557	-44529.75897279315	-4752.222150280621	-1054.1917876207253
60000000	-50305.96162181361	-5762.896460824236	-44543.06516098937	5.372977758379904	2020.6790770361406	122.48816847919049	14.260048560337566	0.4480366724289804	8.890598612885986	0.3337754486950808	0.19942283961145	0.23600101842522886	0.23080069326823474	0.23671627505813492	0.0023734809285961027	0.0020257558449942293	0.0019155452486928682	0.9175680722909193	6.747000558360354E-4	2.5446165571484993	0.9166031971774571	2.2750693924680796	-44543.06516098937	-4752.222150280621	-1010.7658675574606
60300000	-50293.0927925956	-5754.02220401762	-44539.070588577975	5.290281033201182	2020.7617737613193	119.35995641150173	14.882471913550424	0.4630957495778033	8.648123235686555	0.32221738992079085	0.199300602688675	0.24446902247230828	0.23401298491821992	0.235100465561593	0.0021999733386247064	0.001915362857590127	0.0019081832803695838	0.894475115526901	-0.006440361776342403	2.690020462687101	0.9673882938399971	2.3823204105334517	-44539.070588577975	-4752.222150280621	-1001.9389262052302
60600000	-50250.457929989534	-5692.818743490432	-44557.6391864991	5.750030057149482	2020.302024737371	110.73680562045135	14.006499691191454	0.5560328431785597	8.6413288002731	0.32554632849888726	0.19970956916712188	0.24069520809082448	0.23404889424315983	0.2096104387004645	0.002634518064074226	0.002456091588164433	0.0020791255272244033	1.0735602987275485	-9.638514147652661E-4	2.3990056039607253	0.9874337463045944	2.4895205379219454	-44557.6391864991	-4752.222150280621	-940.5971463739311
60900000	-50261.49332894569	-5712.588303454169	-44548.90502549152	5.232589758738005	2020.8194650357825	110.58202953514828	19.40539616930114	0.6211042475165511	8.747817448698132	0.33562907263940817	0.1945256909176319	0.2393643271480551	0.23048090929489898	0.2236283790925648	0.0024047154450246313	0.00190606502679875	0.002157357481912371	0.7948634514158802	0.04113679740346099	2.335504934503691	0.9784116332390815	2.186572993297072	-44548.90502549152	-4752.222150280621	-959.9986125524622
61200000	-50290.430336909085	-5714.531693973941	-44575.89864293514	5.271804865681256	2020.780249928839	112.6277698971841	9.602320909769649	0.32716975976743407	10.019334959305288	0.32896322538337675	0.19936683242272238	0.23446385459184854	0.23720608760204673	0.24071043404437317	0.0022460970908170946	0.0018957103995678223	0.002028205708416775	0.857108740508004	0.03272660757383225	2.387179813410156	0.9389996530722203	2.068248123761879	-44575.89864293514	-4752.222150280621	-962.7184565170447
61500000	-50261.2836242828	-5686.736329942527	-44574.54729434027	5.946625438926003	2020.1054293555944	109.48017228700579	11.423449483217714	0.42829017325437496	8.231923077200735	0.33291938973188834	0.19521422769883556	0.23501492653188572	0.2368514560373843	0.20659054031769547	0.0025440322533088373	0.00253554553605531	0.002111178576635292	1.020252606611936	0.05182432850025106	2.3258299879680258	1.0237064552138722	2.3060525925613065	-44574.54729434027	-4752.222150280621	-934.9608253328396
61800000	-50295.077293476534	-5759.87661653078	-44535.20067694575	6.673343747148176	2019.3787110473722	124.57147684719135	15.46706075014818	0.4681854257503225	8.83779466714471	0.3303061419735518	0.1997885749849611	0.2410189431089897	0.2288863399324913	0.2523041789830392	0.002162051698040532	0.002021603414180576	0.001775149003224678	0.9498023823415338	0.05666587118487818	2.3607702513771534	0.9988449105914712	2.087220775815659	-44535.20067694575	-4752.222150280621	-1007.7003997245879
62100000	-50266.12781807656	-5716.167518883448	-44549.96029919311	6.647472647398757	2019.4045821471218	116.8566685666979	16.610895065024344	0.5257239758535797	9.29670400682775	0.32879288723180033	0.1969360647101414	0.2432845646243734	0.23098648343367853	0.24837519394274635	0.0025223298621415723	0.0027682878699619566	0.00194991634723007	1.01733344012966	-0.019637244106364995	2.564113973037265	1.0095198163780323	2.2344167242619624	-44549.96029919311	-4752.222150280621	-963.6439441615016
62400000	-50235.70352414499	-5717.047468321675	-44518.65605582332	4.955743568696741	2021.0963112258237	112.41949875796765	13.93739290234246	0.45363400035656043	8.42243572066581	0.32859617658007034	0.1967792879139789	0.24185537593805778	0.23276915956788669	0.22364473392051493	0.002312914566011775	0.002182971394137847	0.0019827816754084807	0.9720926098276794	-0.008688057169001989	2.2739136174203938	0.879075458979106	2.169676713092255	-44518.65605582332	-4752.222150280621	-965.0547629173925
62700000	-50258.37039581052	-5718.879363536078	-44539.49103227444	5.413106087740232	2020.6389487067802	113.85736039178552	13.780512475522535	0.4575041671094943	8.781810453824969	0.336307053183488	0.19225041454628944	0.2401268889357615	0.2313156433344548	0.225981529776876	0.0024754242557127088	0.0023971766606054198	0.00204622160360907	1.0298399142691361	0.05959801823760164	2.4025784094193785	0.9000563617599774	2.170824063619839	-44539.49103227444	-4752.222150280621	-966.7667818503555
63000000	-50297.07523000524	-5741.327285270681	-44555.74794473456	4.923672330700839	2021.1283824638197	116.62982758493862	14.784148908848351	0.4774788740053421	7.819716803197724	0.32680996071797774	0.19756421547352113	0.24300345247235774	0.23262237133613736	0.20050614512578152	0.00247706575750341	0.00245272654496745	0.002029133383042481	0.9621239812877045	-0.011466871881462028	2.500076574367275	0.943631084001871	2.0579844925394966	-44555.74794473456	-4752.222150280621	-989.3786676865861
63300000	-50269.364398438236	-5721.4457580276685	-44547.91864041057	5.533206942822974	2020.5188478516975	114.84620664304333	15.249516711819219	0.5042626403593193	8.413902243379368	0.3306065295897836	0.19484663496769525	0.24337546757825174	0.23117136786426376	0.21983877617583364	0.0022405388616670015	0.0019945026252391413	0.0019586478248809743	0.8088029309368484	0.04102804839404948	2.267988548483641	0.9501451491603821	2.0749367464248776	-44547.91864041057	-4752.222150280621	-969.3516494974349
63600000	-50244.60823209881	-5714.937745660599	-44529.67048643821	5.183897240499063	2020.8681575540213	111.45680826694813	18.289401104712013	0.6258691112170233	9.184280044068652	0.32581422234600643	0.19983028291204424	0.24084594230039766	0.2335095524415465	0.20060196342271056	0.0024516027470768663	0.002582946032732619	0.002096535990636487	0.9391704696492922	-0.027540306912861173	2.4074786325943274	0.9599790198224977	2.2791600044618563	-44529.67048643821	-4752.222150280621	-962.3476277796954
63900000	-50259.90239843587	-5719.913883200858	-44539.98851523501	5.9305039972435125	2020.121550797277	114.47061417997949	11.669081672418967	0.38484998594012265	8.603704702140618	0.33028609530323316	0.20074452511179666	0.23728464230300725	0.2316847372819578	0.21465319097067703	0.002640624703732447	0.003122467206533167	0.0019899655716327748	1.0111215710311348	0.0464939626947716	2.2590404464110483	0.9295686643079879	2.4665238762620385	-44539.98851523501	-4752.222150280621	-968.0464377546576
64200000	-50233.212362226106	-5701.528691236132	-44531.68367098997	5.555424829359689	2020.4966299651608	111.94148056333565	11.843987906312652	0.4389884065585589	9.445035177587181	0.3315740260190021	0.20076607455607928	0.23888448573178805	0.22877541369312562	0.21576221179436877	0.0024911371851438473	0.002499627874271106	0.0020392757482799676	0.9200866663036706	-0.03342389339925722	2.095316459552783	1.0093326287020927	2.500040040768094	-44531.68367098997	-4752.222150280621	-949.4683809873427
64500000	-50267.22702805768	-5707.65673000045	-44559.57029805723	5.385337672152553	2020.666717122368	111.51208170436043	13.458751520734602	0.4924893558260322	9.516823662228708	0.32381114071405237	0.19446904871794757	0.24105233567854129	0.24066747488945373	0.22389681827875094	0.002470766975749778	0.002366420107208638	0.002064447098153177	0.8720254739627208	0.011800922225525588	2.358859234114472	0.920586659946528	2.0766188270145527	-44559.57029805723	-4752.222150280621	-955.3911390060575
64800000	-50227.972289468235	-5691.799948298589	-44536.172341169644	5.716872873825977	2020.3351819206946	110.86236695027486	12.1609629066185	0.46782684507465744	8.945874351746864	0.33227743500188833	0.19112312569778522	0.24219556361332648	0.23440387568699483	0.2404943164286187	0.002639716304155762	0.00254654306242119	0.002102756936945487	0.8778443356818175	0.05909271464739012	2.4434760935930027	0.9551606111608277	2.125866771732212	-44536.172341169644	-4752.222150280621	-939.683824953294
65100000	-50207.76098088787	-5683.853384465264	-44523.90759642261	5.380115196175467	2020.671939598345	108.33874253831786	10.73186408796092	0.37181099901681613	9.146778151471727	0.335937782836096	0.19152538766846286	0.2423731737096229	0.23016365578581358	0.22863532009075435	0.0026784088943025727	0.0026630750565651024	0.002137116919146676	0.9276805406921956	0.02138776267616525	2.2579502489094314	0.9500278848928967	2.278975023530481	-44523.90759642261	-4752.222150280621	-931.9260412369642
65400000	-50271.92352002912	-5699.48168956749	-44572.441830461634	5.277536318663605	2020.774518475857	109.58881029967174	12.70779747693352	0.47313899817544763	8.965553846101647	0.3298845012876666	0.19857789435084258	0.24191261305056283	0.22962499131092334	0.22936775790765743	0.0024409412959305646	0.0025047771506080735	0.0020341730620257424	0.932151989749875	0.021037267651995047	2.2438147935933643	0.5308073817844963	2.1276616236307087	-44572.441830461634	-4752.222150280621	-947.3932856483503
65700000	-50238.62650394316	-5678.396261184973	-44560.23024275819	5.552225173228436	2020.499829621292	106.63802904789894	14.998068549572974	0.5993174969897372	9.06092623882871	0.32874910219825093	0.20051309200169723	0.2383215142181299	0.23241629158191773	0.2361941536214574	0.0029105260170545822	0.0032168832450438036	0.0021992921379459275	0.9737974467227756	-0.03754592793295273	2.3887627842764565	1.037081660636425	2.1031607743824496	-44560.23024275819	-4752.222150280621	-925.8369894249289
66000000	-50281.03214334351	-5697.497297113592	-44583.534846229915	5.231642526470068	2020.8204122680504	109.06747403888195	13.342335829129134	0.4797108701119204	8.732516573910994	0.3199041197535608	0.20175957441565076	0.2452818830389986	0.2330544227917855	0.21752664128140634	0.0023749461584086193	0.0021549785330262	0.002036262516274119	0.8467952890614532	-0.03751880502378181	2.2790472181945645	0.9157594236133859	2.087418365061533	-44583.534846229915	-4752.222150280621	-945.444346481098
66300000	-50289.13020576535	-5719.050539669417	-44570.07966609594	5.31961965655584	2020.7324351379646	113.46964076924817	15.519296751423123	0.5892418305692073	9.744588637179348	0.3296967143476743	0.19540731518394563	0.24092712274311573	0.2339688477252597	0.2222693153283681	0.002431753143725766	0.0025484855267066298	0.002092004714674053	0.9007154821909572	-0.026329778811108713	2.184545568534621	0.918329418883523	2.270195897585639	-44570.07966609594	-4752.222150280621	-966.5219027689227
66600000	-50254.40573552282	-5686.807737740336	-44567.59799778248	5.333231408103453	2020.718823386417	109.04062688666596	10.780116364587593	0.40644869384730353	8.776481850654445	0.32870020288140517	0.20153225378732004	0.24049762125953011	0.22926992207174002	0.23135659461330907	0.002477527266804712	0.0023053743960401805	0.002070967627158514	0.8882017540210204	0.02118561192574564	2.3700104918824745	0.9657683576574486	2.1121126976899727	-44567.59799778248	-4752.222150280621	-934.972007873978
66900000	-50278.72346572183	-5709.195174261232	-44569.5282914606	5.5581007928766795	2020.4939540016437	113.37544754055246	11.876662811338283	0.37528292213908254	8.63739518066688	0.33259742000579323	0.1912899832187846	0.24556281320987772	0.23054978356553993	0.2533120241723359	0.0026311423228587852	0.0027747113055616585	0.002056218797851641	0.9233358714962154	0.022168585203336245	2.1134872107405718	0.9725001582946312	2.071405253734845	-44569.5282914606	-4752.222150280621	-957.2375529813977
67200000	-50292.26025466019	-5728.7498611864885	-44563.510393473705	5.180037494608113	2020.8720172999124	114.57898021668954	12.19424198352138	0.3744223160653113	9.148257446627994	0.3307914123481343	0.20238216986482432	0.23688650905223912	0.22993990873479825	0.2269467029505075	0.0024811453480565668	0.002186958063526973	0.0020382048895262943	0.802670424629041	-0.019828580225779602	2.4143385760368203	0.9336431830925626	2.103257046080658	-44563.510393473705	-4752.222150280621	-976.7688187523355
67500000	-50302.575933032	-5743.756585278601	-44558.8193477534	6.268110528767897	2019.7839442657526	120.74943291541832	12.875266476652198	0.44831496753066025	8.87029501510418	0.33025950313666186	0.19606543227316756	0.2421897049524046	0.2314853596377618	0.20755334540802214	0.0020843022892176166	0.0018408685382436405	0.0018446482119550622	0.8199885506966401	-0.014080612589974905	2.181033225645934	0.9841836048447379	2.09067794732262	-44558.8193477534	-4752.222150280621	-991.8876248302207
67800000	-50264.36862695901	-5720.131635386954	-44544.236991572056	5.703788493101633	2020.3482663014188	114.62045974460885	15.038383779050736	0.5239173922562683	8.989287037411913	0.3241082348773855	0.19843212879095584	0.24164142389029208	0.2358182124413624	0.24492869267746328	0.002452980403219942	0.0022200331799049756	0.0019528290656885263	0.8889638721890984	-0.0032772216564726266	2.3302480136912553	0.957174522409654	2.206940990209721	-44544.236991572056	-4752.222150280621	-967.7954539465649
68100000	-50333.62352242967	-5737.023277578486	-44596.60024485118	5.27754329296619	2020.7745115015543	115.33782973730676	18.64253453988164	0.5423448840478194	8.86717512456453	0.3306550847301222	0.19345446018364879	0.24440865711659523	0.23148179796962937	0.23913385998725883	0.0022562142242427675	0.002057093094480574	0.002001810831624253	0.8589015840269929	0.004359689458555439	2.482211141895037	1.00574052587997	2.127392237659016	-44596.60024485118	-4752.222150280621	-984.5558562495355
68400000	-50286.139449739996	-5738.302499766022	-44547.83694997397	4.851925506647572	2021.2001292878729	115.34956466268801	17.369261821594456	0.5856213778539657	9.436851261269089	0.3307525300551017	0.19488912227558602	0.24061077540716025	0.233747572262148	0.19155638827247368	0.0024273753859644183	0.0021812045856176416	0.0019874079205072625	0.8421401033200155	-0.0429639097171826	2.432545882385722	0.9923493918093474	2.161751503712125	-44547.83694997397	-4752.222150280621	-985.7904241006086
68700000	-50241.01863069585	-5675.913446786236	-44565.10518390961	5.100710082883861	2020.9513447116367	106.71737498087099	11.19369948435356	0.38185827636269976	8.988242855614718	0.3259844637200813	0.19975271976476514	0.24252997357538442	0.23173284293976446	0.23887118742259267	0.0026217949129743335	0.0024401354812337308	0.0021586595175641095	0.9181112130871308	-0.07986903349667576	2.50383494313546	1.0343649289901418	2.058251712413938	-44565.10518390961	-4752.222150280621	-923.9586108323725
69000000	-50275.737912616634	-5721.893342813462	-44553.84456980317	5.897178668514958	2020.1548761260055	113.93420649760523	16.593242714078784	0.5405626614575101	9.350569958461852	0.3317584870177427	0.19091313377799293	0.24518110114242025	0.23214727806184	0.21090010061241524	0.002408181474125469	0.002310759598004931	0.0020537654312844642	0.9341772094579703	0.008916566475763997	2.294867820107194	0.8371163485367941	2.1019713003846583	-44553.84456980317	-4752.222150280621	-969.4528495957057
69300000	-50269.83944278373	-5721.384373561178	-44548.455069222546	5.770570017353653	2020.2814847771667	115.58956699161756	15.005588945143149	0.5308737435825672	8.543064822393951	0.32968403770214527	0.20190235437754145	0.23651112454693318	0.23190248337337568	0.22110251451728224	0.0021810677760686153	0.0021143227972457907	0.001820053726906735	0.9337691374177904	0.018800880431724436	2.5473064262003473	1.0507278490219314	2.373780346541914	-44548.455069222546	-4752.222150280621	-969.2724524390864
69600000	-50233.71657364366	-5672.5701512580235	-44561.14642238563	5.321370918856771	2020.7306838756638	105.91823265206165	15.346874674872968	0.5889652640212172	8.912110968878793	0.32979828318872806	0.19725385991981403	0.23951405507346382	0.23343380181799	0.24248369486925267	0.0024911068753935848	0.0026355234311418434	0.0021097459892464514	0.9384728032473666	0.03883254723135939	2.3653595149815683	0.978019370690858	2.401061396928731	-44561.14642238563	-4752.222150280621	-920.1375751702535
69900000	-50270.479857434395	-5702.305655757128	-44568.17420167727	5.447337774496047	2020.6047170200245	111.47460227543756	11.306820369949788	0.4117566280889715	9.739746566562824	0.3258762709553412	0.20601700455079558	0.2356998409440608	0.23240688354979855	0.2506845465951431	0.0026474574795558297	0.002418272214938609	0.002171137044188968	0.8709162422939632	0.02900565697372739	2.4199065620079	0.8768551740209581	2.124927089796858	-44568.17420167727	-4752.222150280621	-950.145088355826
70200000	-50214.42066086149	-5671.304695119223	-44543.11596574227	5.113349215564765	2020.9387055789557	104.83427819471719	12.997226354819455	0.5429306927852695	9.131018649409466	0.3377234579320435	0.19535520975885784	0.23516629723561064	0.23175503507348436	0.2478719427838911	0.002547954127710491	0.002448233922146843	0.002113799062603825	0.8789407929074965	-0.04702317448528895	2.4996835674104867	0.9240189515669439	2.0620253913310322	-44543.11596574227	-4752.222150280621	-919.0115350218556
70500000	-50207.22654936578	-5662.796449426094	-44544.43009993969	5.721084313797081	2020.3309704807234	106.78922618481742	11.361314152955067	0.47145267963066856	8.709999138820482	0.3262148910267027	0.19516668460380635	0.24410663407299302	0.23451179029649508	0.2319420475697812	0.003090959374267264	0.003692197404943011	0.002180436878762777	1.0661572532797183	0.01919245580528161	2.3528901161817175	0.9150538760611445	2.2346764759998043	-44544.43009993969	-4752.222150280621	-910.6701907864133
70800000	-50275.96565537143	-5712.818747928243	-44563.14690744319	6.822864289796158	2019.2291905047243	115.76396801660441	10.508663099512049	0.3291838020718287	9.644203439210647	0.32998449263611923	0.1975234590996059	0.240681867295668	0.23181018096860423	0.2521915696350547	0.002408802421301224	0.0024023410770643164	0.0019235768970539014	0.9056097678462947	-0.0011532463373494862	2.555949235441627	0.9561453147597804	2.1803878267558896	-44563.14690744319	-4752.222150280621	-960.9112570646466
71100000	-50238.291365458856	-5718.541894414008	-44519.749471044845	5.71739753828406	2020.3346572562364	114.55448949435926	13.439670237572386	0.504457475874359	9.389164792487936	0.3291043304674808	0.20452805422663844	0.23408147554797493	0.23228613975790313	0.20597524245176393	0.0023363056653961604	0.002598194259468622	0.0019394636676083722	0.9704460614556513	0.01677002559363144	2.446416709081696	1.0309510200318357	2.167024946997013	-44519.749471044845	-4752.222150280621	-966.3745023858808
71400000	-50284.258327352465	-5720.515449047351	-44563.742878305115	5.582863027872675	2020.4691917666478	113.84642186830474	14.674365285434272	0.5609622855160261	8.769800733508605	0.33375801951588935	0.19495027602822568	0.23756800065635994	0.2337237037995226	0.2182417159724324	0.002203565704125867	0.001868621422530513	0.0019253574387285571	0.7748650063589568	0.038331385959505804	2.499718681726936	0.8836917449440639	2.342268943308247	-44563.742878305115	-4752.222150280621	-968.3451195172075
71700000	-50315.28761415313	-5714.068691274402	-44601.21892287873	5.019971955297699	2021.0320828392228	112.24659857885143	14.254168155633323	0.4864244008258804	9.040444940869385	0.32606209364302163	0.200808517021961	0.23699262892440617	0.23613676041060894	0.214671371357375	0.0023953369101239086	0.001887116640367606	0.002066742340885481	0.7408966119983208	0.03187332982692917	2.3802339906177545	0.9475986349934644	2.1108722117064644	-44601.21892287873	-4752.222150280621	-961.8887628774188
72000000	-50258.62876147995	-5695.09708462176	-44563.53167685819	5.551147432817903	2020.5009073617025	109.38524083419013	10.483879268903152	0.3637831377545509	8.819946685797557	0.32401030544168186	0.1956765116837365	0.24701448392717457	0.2332986989474051	0.24373312406582912	0.002502837041876846	0.0022492482305806367	0.0020782341601966927	0.8930862562329819	0.01000976165931988	2.4666860970787936	0.942504103209018	2.424496806168446	-44563.53167685819	-4752.222150280621	-943.2915198848466
72300000	-50232.736952359206	-5704.601687244609	-44528.1352651146	5.663519941526605	2020.3885348529939	112.36938298100974	12.82731287257008	0.45237322176532724	8.686138945159035	0.33083100156272566	0.19158884356029066	0.24254379552315097	0.23503635935383085	0.2601510040367235	0.002597402806549344	0.002627215563439476	0.0020607214775632803	0.9221993270965021	0.021266183547320787	2.349879793791048	0.8414250995397212	2.1139597976818103	-44528.1352651146	-4752.222150280621	-952.4753721843458
72600000	-50205.87381682942	-5672.97165956199	-44532.90215726743	5.610696783132447	2020.441358011388	107.14383944869678	9.423097267664625	0.3575501433232438	9.090474433691616	0.3260711545633134	0.1977647023238883	0.2433288327454474	0.23283531036734864	0.20980633253712938	0.0026315922173736454	0.0024943408369974313	0.0021134079799444414	0.8777919305593951	-0.005000121954508373	2.5308688654331926	1.0225134203833723	2.1675973443956513	-44532.90215726743	-4752.222150280621	-921.2492404470158
